"source","source_id","original_title","resolved_title","starts_at","start_time","ends_at","end_time","venue_name","location_name","address","city","price","currency","image_url","canonical_url","ticket_url","source_notes","query_title","chosen_url","enrich_ok","needs_review","candidate_score","candidate_strong_signals","candidate_reasons"
"visitlisboa","en/events/guided-tour-to-the-aguas-livres-aqueduct","Guided tour to the Águas Livres Aqueduct","Guided tour to the Águas Livres Aqueduct","2026-03-22","","2026-03-22","","","","","Lisbon","From €6","","https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MTIwNTEsInB1ciI6ImJsb2JfaWQifX0=--69d4dfca0191f9391ab295955304beffb693a8bd/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/AQ.jpg","https://www.visitlisboa.com/en/events","","","Guided tour to the Águas Livres Aqueduct","","false","true","10","2","has_title | title_event_pattern:/\btour\b/i | source_visitlisboa | good_host | already_has_start_date"
"visitlisboa","en/events/march-shad-month","March | Shad Month","March | Shad Month","2026-03-01","","2026-03-31","","","","","Lisbon","","","https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjUzODgsInB1ciI6ImJsb2JfaWQifX0=--26897a75a6b4dce8eecbce896eae9dc739915e13/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2025-savel-vila-franca-de-xira.jpg","https://www.visitlisboa.com/en/events","","","March | Shad Month","","false","true","9","2","has_title | date_signal:/\b(?:january|february|march|april|may|june|july|august|september|october|november|december)\b/i | source_visitlisboa | good_host | already_has_start_date"
"visitlisboa","en/events/lx-market","Lx Market","Lx Market","2026-03-22","","2026-03-22","","","","","Lisbon","Free Entry","","https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjY2MTAsInB1ciI6ImJsb2JfaWQifX0=--8d7c634691a0517f141c166d3c069ba16a558d32/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/LX-Market-2025.jpg","https://www.visitlisboa.com/en/events","","","Lx Market","","false","true","10","2","has_title | title_event_pattern:/\bmarket\b/i | source_visitlisboa | good_host | already_has_start_date"
"visitlisboa","en/events/feira-da-ladra-flea-market","Feira da Ladra (Flea Market)","Feira da Ladra (Flea Market)","2026-03-17","","2026-03-17","","","","","Lisbon","Free Entry","","https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzExMzEsInB1ciI6ImJsb2JfaWQifX0=--2b610dfa2a828035c0fe16e6598cb880f792495d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/400474_25_1_feira_da_ladra.jpg","https://www.visitlisboa.com/en/events","","","Feira da Ladra (Flea Market)","","false","true","10","2","has_title | title_event_pattern:/\bmarket\b/i | source_visitlisboa | good_host | already_has_start_date"
"visitlisboa","en/events/agrobio-organic-market","Agrobio Organic Market","Agrobio Organic Market","2026-03-21","","2026-03-21","","","","","Lisbon","Free Entry","","https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6ODYwMiwicHVyIjoiYmxvYl9pZCJ9fQ==--9ca388ea6f4a3ff129e223cfeac59e34328d39f3/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/AGROBIO.jpg","https://www.visitlisboa.com/en/events","","","Agrobio Organic Market","","false","true","10","2","has_title | title_event_pattern:/\bmarket\b/i | source_visitlisboa | good_host | already_has_start_date"
"visitlisboa","en/events/monstra-lisboa-animation-film-festival-2","Monstra - Lisboa Animation Film Festival'26","Monstra - Lisboa Animation Film Festival'26","2026-03-12","","2026-03-22","","","","","Lisbon","","","https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzcwMDcsInB1ciI6ImJsb2JfaWQifX0=--7d9ca2c4d414b00a8569ccce4463a61500c84d1a/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/mo26_whats-on_CML.jpg","https://www.visitlisboa.com/en/events","","","Monstra - Lisboa Animation Film Festival'26","","false","true","10","2","has_title | title_event_pattern:/\bfestival\b/i | source_visitlisboa | good_host | already_has_start_date"
"visitlisboa","en/events/kysha-mine-lance-de-escola-das-aulas-ao-verao","Kysha & Mine: Lance de Escola – Das aulas ao verão","Kysha & Mine: Lance de Escola – Das aulas ao verão","2026-03-15","","2026-03-15","","Sala Tejo (MEO Arena)","Sala Tejo (MEO Arena)","Rossio dos Olivais, Lisboa, 1990-231","Lisbon","40.0","EUR","https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU0MzgsInB1ciI6ImJsb2JfaWQifX0=--b748074cae05d5897143002de6123a3530b25714/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiIxMjAweDEyMDBcdTAwM2UifSwicHVyIjoidmFyaWF0aW9uIn19--19d67177a9879edd8f885ce80c29da2d57a5e00e/FORM-Eventos_PT25_Visitlx_Kysha-&-Mine.jpg","https://www.visitlisboa.com/en/events/kysha-mine-lance-de-escola-das-aulas-ao-verao","https://www.bol.pt/Comprar/Bilhetes/166645-kysha_mine_lance_de_escola_das_aulas_ao_verao_uma_nova_diversao-meo_arena","","Kysha & Mine: Lance de Escola – Das aulas ao verão","https://www.visitlisboa.com/en/events/kysha-mine-lance-de-escola-das-aulas-ao-verao","true","true","8","2","has_title | good_category | source_visitlisboa | good_host | already_has_start_date"
"visitlisboa","en/events/concerto-delle-donne","Concerto delle donne","Concerto delle donne","2026-03-17","","","","","","","Lisbon","From €15","","https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU4ODksInB1ciI6ImJsb2JfaWQifX0=--789eb8136fa8068b0a8c61105587cbc33b85b60b/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-concerto-delle-donne.jpg","https://www.visitlisboa.com/en/events","","","Concerto delle donne","","false","true","12","3","has_title | title_event_pattern:/\bconcerto\b/i | good_category | source_visitlisboa | good_host | already_has_start_date"
"visitlisboa","en/events/all-birds","All Birds","All Birds","2026-03-18","","2026-03-29","","","","","Lisbon","From €12 to €15","","https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU4NTcsInB1ciI6ImJsb2JfaWQifX0=--eaf8281857dd0c5126a3f3340e357eef979a27bf/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-todos-passaros.jpg","https://www.visitlisboa.com/en/events","","","All Birds","","false","true","8","2","has_title | good_category | source_visitlisboa | good_host | already_has_start_date"
"visitlisboa","en/events/poetry-book-fair","Poetry Book Fair","Lisbon Book Fair","2025-06-10","","2025-06-21","","Eduardo VII Park","Eduardo VII Park","","Lisbon","Free admission","","https://egeac.pt/wp-content/uploads/2025/05/491759788-1101365578694961-1635915428323539044-n-e1747245098129-1024x576.jpg","https://egeac.pt/evento/lisbon-book-fair/","","Main annual book fair in Lisbon with poetry and literature events; venue and dates confirmed from event page.","Poetry Book Fair","https://egeac.pt/evento/lisbon-book-fair/","true","true","10","2","has_title | title_event_pattern:/\bfair\b/i | source_visitlisboa | good_host | already_has_start_date"
"visitlisboa","en/events/suede-26","Suede","Suede","2026-03-20","","","","","","","Lisbon","From €32 to €50","","https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU4MTksInB1ciI6ImJsb2JfaWQifX0=--2b713890666f64fa3ae7902028b1242cd4bde4f4/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-suede.jpg","https://www.visitlisboa.com/en/events","","","Suede","","false","true","8","2","has_title | good_category | source_visitlisboa | good_host | already_has_start_date"
"visitlisboa","en/events/festival-internacional-do-ourico-do-mar","Festival Internacional do Ouriço do Mar","Festival Internacional do Ouriço do Mar","2026-03-20","","2026-03-29","","Mercado Municipal da Ericeira","Mercado Municipal da Ericeira","Rua do Mercado, 22, 2655-245, Ericeira","Ericeira","","","https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjY2NTAsInB1ciI6ImJsb2JfaWQifX0=--df00d4a8872514c1d98c3e6a83038ba07fd0b53f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiIxMjAweDEyMDBcdTAwM2UifSwicHVyIjoidmFyaWF0aW9uIn19--19d67177a9879edd8f885ce80c29da2d57a5e00e/2025_festival-ourico-do-mar_1.jpg","https://www.visitlisboa.com/pt-pt/eventos/festival-internacional-do-ourico-do-mar","","Event is in Ericeira, not Lisbon proper; no ticket or price info found","Festival Internacional do Ouriço do Mar","https://www.visitlisboa.com/pt-pt/eventos/festival-internacional-do-ourico-do-mar","true","true","13","3","has_title | title_event_pattern:/\bfestival\b/i | date_signal:/\b(?:jan|feb|mar|apr|may|jun|jul|aug|sep|sept|oct|nov|dec)\b/i | source_visitlisboa | good_host | already_has_start_date"
"visitlisboa","en/events/revenge-of-the-90-s","Revenge of the 90's","Revenge of the 90's","2026-03-21","","","","","","","Lisbon","From €30","","https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzYxNDEsInB1ciI6ImJsb2JfaWQifX0=--8b11c69cbd511c8be72f95e12af834a31ba04040/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/rev.jpg","https://www.visitlisboa.com/en/events","","","Revenge of the 90's","","false","true","8","2","has_title | good_category | source_visitlisboa | good_host | already_has_start_date"
"visitlisboa","en/events/colours-market-at-santa-clara-market","Colours Market at Santa Clara Market","Colours Market at Santa Clara Market","2026-03-21","","2026-03-22","","Mercado de Santa Clara","Mercado de Santa Clara","Campo de Santa Clara, 1100-472 Lisboa","Lisbon","Free Entry","","https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjY1NTgsInB1ciI6ImJsb2JfaWQifX0=--f0f8aa2db7d867aea7cc994492f98b9848d9e867/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiIxMjAweDEyMDBcdTAwM2UifSwicHVyIjoidmFyaWF0aW9uIn19--19d67177a9879edd8f885ce80c29da2d57a5e00e/Mercardo-das-Cores_Santa-Clara_25.jpg","https://www.visitlisboa.com/en/events/colours-market-at-santa-clara-market","","","Colours Market at Santa Clara Market","https://www.visitlisboa.com/en/events/colours-market-at-santa-clara-market","true","true","10","2","has_title | title_event_pattern:/\bmarket\b/i | source_visitlisboa | good_host | already_has_start_date"
"visitlisboa","en/events/largo-da-graca-market","Largo da Graça Market","Largo da Graça Market","2026-03-22","","","","","","","Lisbon","Free Entry","","https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjc1ODUsInB1ciI6ImJsb2JfaWQifX0=--8c104ce0aa6f53b7b98a7740b4d19b11a74927f1/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Feira-da-Gra%C3%A7a-vl.jpg","https://www.visitlisboa.com/en/events","","","Largo da Graça Market","","false","true","10","2","has_title | title_event_pattern:/\bmarket\b/i | source_visitlisboa | good_host | already_has_start_date"
